Beijing,2022,Winter,Alpine Skiing,Men's Slalom,11,ITA,1:45.37,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,12,SUI,1:45.47,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,13,GBR,1:45.57,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,14,SUI,1:45.83,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,15,CRO,1:45.96,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,17,AUT,1:46.61,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,16,FRA,1:46.15,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,18,CRO,1:46.68,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,19,GER,1:47.03,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,22,BEL,1:47.85,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,21,KOR,1:47.69,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,20,CRO,1:47.36,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,25,SVK,1:51.01,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,24,CAN,1:49.10,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,28,ALB,1:53.28,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,23,ISR,1:48.71,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,29,GRE,1:54.29,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,27,BIH,1:52.80,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,31,NOR,1:57.35,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,26,ROC,1:51.17,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,34,HAI,1:59.99,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,32,GEO,1:57.89,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,33,HUN,1:57.97,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,36,KAZ,2:02.66,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,35,ROU,2:00.42,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,38,LBN,2:05.42,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,37,KOS,2:02.94,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,39,POR,2:06.31,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,40,THA,2:07.95,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,42,MNE,2:11.82,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,30,DEN,1:57.27,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,41,MAD,2:10.78,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,44,PUR,2:12.43,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,ITA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,BUL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,45,TLS,2:24.67,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,BEL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,BRA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,AUT,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,SWE,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,43,SMR,2:11.93,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,SVK,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,AUT,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,JPN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,USA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,NOR,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,GBR,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,POL,,Disqualified
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,ESP,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,CAN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,SLO,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,ROC,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,CZE,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,GER,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,CZE,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,EST,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,AUS,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,BEL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,ISL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,ARG,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,LUX,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,PHI,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,LAT,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,COL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,HKG,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,CYP,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,UKR,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,TUR,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,MAS,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,TPE,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,POL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,IND,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,KGZ,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,CHN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,CHN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,PAK,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,LTU,,Did not start
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,,UZB,,Disqualified
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,2,NOR,2:32.02,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,1,AUT,2:31.43,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,3,CAN,2:32.11,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,4,SUI,2:32.29,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,7,AUT,2:33.27,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,6,ISR,2:33.18,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,8,CAN,2:34.20,
Beijing,2022,Winter,Alpine Skiing,Men's Alpine Combined,9,CAN,2:35.03,
